index,label
6782,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id63instance
6783,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id640instance
6784,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id641instance
6785,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id642instance
6786,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id643instance
6787,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id644instance
6788,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id645instance
6789,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id646instance
6790,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id647instance
6791,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id648instance
6792,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id649instance
6793,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id64instance
6794,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id650instance
6795,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id651instance
6796,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id652instance
6797,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id653instance
6798,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id654instance
6799,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id655instance
6800,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id656instance
6801,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id657instance
6802,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id658instance
6803,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id659instance
6804,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id65instance
6805,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id660instance
6806,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id661instance
6807,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id662instance
6808,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id663instance
6809,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id664instance
6810,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id665instance
6811,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id666instance
6812,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id667instance
6813,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id668instance
6814,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id669instance
6815,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id66instance
6816,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id670instance
6817,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id671instance
6818,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id672instance
6819,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id673instance
6820,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id674instance
6821,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id675instance
6822,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id676instance
6823,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id677instance
6824,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id678instance
6825,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id679instance
6826,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id67instance
6827,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id680instance
6828,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id681instance
6829,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id682instance
6830,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id683instance
6831,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id684instance
6832,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id685instance
6833,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id686instance
6834,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id687instance
6835,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id688instance
6836,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id689instance
6837,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id68instance
6838,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id690instance
6839,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id691instance
6840,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id692instance
6841,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id693instance
6842,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id694instance
6843,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id695instance
6844,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id696instance
6845,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id697instance
6846,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id698instance
6847,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id699instance
6848,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id69instance
6849,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id6instance
6850,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id700instance
6851,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id701instance
6852,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id702instance
6853,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id703instance
6854,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id704instance
6855,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id705instance
6856,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id706instance
6857,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id707instance
6858,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id708instance
6859,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id709instance
6860,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id70instance
6861,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id710instance
6862,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id711instance
6863,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id712instance
6864,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id713instance
6865,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id714instance
6866,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id715instance
6867,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id716instance
6868,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id717instance
6869,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id718instance
6870,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id719instance
6871,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id71instance
6872,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id720instance
6873,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id721instance
6874,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id722instance
6875,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id723instance
6876,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id724instance
6877,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id725instance
6878,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id726instance
6879,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id727instance
6880,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id728instance
6881,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id729instance
6882,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id72instance
6883,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id730instance
6884,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id731instance
6885,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id732instance
6886,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id733instance
6887,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id734instance
6888,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id735instance
6889,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id736instance
6890,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id737instance
6891,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id738instance
6892,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id739instance
6893,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id73instance
6894,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id740instance
6895,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id741instance
6896,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id742instance
6897,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id743instance
6898,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id744instance
6899,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id745instance
6900,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id746instance
6901,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id747instance
6902,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id748instance
6903,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id749instance
6904,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id74instance
6905,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id750instance
6906,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id751instance
6907,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id752instance
6908,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id753instance
6909,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id754instance
6910,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id755instance
6911,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id756instance
6912,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id757instance
6913,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id758instance
6914,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id759instance
6915,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id75instance
6916,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id760instance
6917,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id761instance
6918,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id762instance
6919,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id763instance
6920,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id764instance
6921,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id765instance
6922,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id766instance
6923,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id767instance
6924,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id768instance
6925,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id769instance
6926,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id76instance
6927,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id770instance
6928,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id771instance
6929,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id772instance
6930,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id773instance
6931,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id774instance
6932,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id775instance
6933,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id776instance
6934,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id777instance
6935,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id778instance
6936,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id779instance
6937,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id780instance
6938,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id781instance
6939,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id782instance
6940,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id783instance
6941,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id784instance
6942,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id785instance
6943,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id786instance
6944,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id787instance
6945,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id788instance
6946,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id789instance
6947,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id78instance
6948,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id790instance
6949,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id791instance
6950,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id792instance
6951,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id793instance
6952,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id794instance
6953,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id795instance
6954,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id796instance
6955,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id797instance
6956,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id798instance
6957,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id799instance
6958,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id7instance
6959,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id800instance
6960,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id801instance
6961,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id802instance
6962,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id803instance
6963,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id804instance
6964,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id805instance
6965,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id806instance
6966,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id807instance
6967,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id808instance
6968,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id809instance
6969,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id80instance
6970,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id810instance
6971,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id811instance
6972,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id812instance
6973,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id813instance
6974,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id814instance
6975,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id815instance
6976,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id816instance
6977,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id817instance
6978,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id818instance
6979,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id819instance
6980,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id81instance
6981,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id820instance
6982,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id821instance
6983,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id822instance
6984,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id823instance
6985,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id824instance
6986,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id825instance
6987,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id826instance
6988,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id827instance
6989,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id828instance
6990,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id829instance
6991,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id82instance
6992,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id830instance
6993,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id831instance
6994,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id832instance
6995,http://www.aifb.uni-karlsruhe.de/Publikationen/viewExternerAutorOWL/id833instance
