doi,instance,num_citations,cls
10.1093/bioinformatics/btv425,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/GierlinskiCSSSS15,3,1
10.1016/j.chb.2012.07.003,http://dblp.l3s.de/d2r/resource/publications/journals/chb/HeadZ12,1,0
10.1371/journal.pcbi.1003785,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/MeyerB14,7,1
10.1016/j.advengsoft.2010.12.002,http://dblp.l3s.de/d2r/resource/publications/journals/aes/KayaOE11,1,0
10.1007/978-3-662-45937-9_11,http://dblp.l3s.de/d2r/resource/publications/conf/ifip5-1/YooUSKK14,1,0
10.1016/j.eswa.2013.04.010,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/Torres-ParejoCDV13,1,0
10.1016/j.eswa.2008.08.033,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/YingLH09,1,0
10.1093/bioinformatics/bti236,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/KopkaSKBUBDWGSWFS05,36,1
10.1111/tgis.12132,http://dblp.l3s.de/d2r/resource/publications/journals/tgis/SteigerAZ15,1,0
10.1147/sj.461.0115,http://dblp.l3s.de/d2r/resource/publications/journals/ibmsj/InokuchiTIW07,1,0
10.1186/1471-2105-11-276,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/HellwigHSGSR10,1,0
10.1109/78.678493,http://dblp.l3s.de/d2r/resource/publications/journals/tsp/SelesnickB98,1,0
10.1186/s12859-015-0821-8,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/BinetGSDP16,1,0
10.1007/s11036-011-0295-5,http://dblp.l3s.de/d2r/resource/publications/journals/monet/MatthewsKGM12,2,1
10.1186/1471-2105-8-350,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/HuLLPB07,3,1
10.1002/rsa.20575,http://dblp.l3s.de/d2r/resource/publications/journals/rsa/JansonLW14,1,0
10.1093/bioinformatics/btg309,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/OuzounisV03,3,1
10.1016/j.chb.2012.07.019,http://dblp.l3s.de/d2r/resource/publications/journals/chb/GuadagnoMP13,1,0
10.1016/j.chb.2013.04.008,http://dblp.l3s.de/d2r/resource/publications/journals/chb/SongKKJ13,1,0
10.1016/j.eswa.2015.09.014,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/JalaliAHZ16,1,0
10.1016/j.cmpb.2009.12.003,http://dblp.l3s.de/d2r/resource/publications/journals/cmpb/Glez-PenaRMRDF10,1,0
10.1186/1758-2946-4-28,http://dblp.l3s.de/d2r/resource/publications/journals/jcheminf/KimBB12,5,1
10.1016/j.jcp.2010.05.036,http://dblp.l3s.de/d2r/resource/publications/journals/jcphy/LinTT10,1,0
10.1016/j.adhoc.2014.10.006,http://dblp.l3s.de/d2r/resource/publications/journals/adhoc/PandaK15a,1,0
10.1089/109493101750527006,http://dblp.l3s.de/d2r/resource/publications/journals/cbsn/RivaRABBBBGGGMMNOOPT01,1,0
10.1016/j.neuroimage.2009.07.027,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/SchulzBWSRMSTWDPKGNGBBKH10a,1,0
10.1016/j.neuroimage.2010.06.069,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/McDonaldTCBGTSDKDCLHDH10,1,0
10.1016/j.neuroimage.2007.08.036,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/CrossFAMM08,2,1
10.1093/bioinformatics/bti434,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/Schuster-BocklerB05,1,0
10.1016/j.neuroimage.2012.09.021,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/ShortEGSGCMWLGRG13,2,1
10.1186/1748-7188-8-28,http://dblp.l3s.de/d2r/resource/publications/journals/almob/ChaudharyBF13,2,1
10.1016/j.ijmedinf.2013.02.003,http://dblp.l3s.de/d2r/resource/publications/journals/ijmi/HorskyPDBM13,2,1
10.1007/s10278-010-9326-1,http://dblp.l3s.de/d2r/resource/publications/journals/jdi/GaoUZHAF11,1,0
10.1007/s10916-008-9129-9,http://dblp.l3s.de/d2r/resource/publications/journals/jms/PolatYG08,1,0
10.1093/bioinformatics/btr616,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/HuZTLQ12,1,0
10.1371/journal.pcbi.1003251,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/FarkhooiFMMN13,4,1
10.1016/j.neuroimage.2010.12.067,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/LeungBMRBFO11,7,1
10.1371/journal.pcbi.1004388,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/ShawE15,1,0
10.1049/iet-ipr.2012.0073,http://dblp.l3s.de/d2r/resource/publications/journals/iet-ipr/NanthagopalR13,1,0
10.1109/78.80833,http://dblp.l3s.de/d2r/resource/publications/journals/tsp/ChanH91,1,0
10.1007/978-3-642-25073-6_20,http://dblp.l3s.de/d2r/resource/publications/conf/semweb/KazakovKS11,1,0
10.1186/s13173-014-0021-9,http://dblp.l3s.de/d2r/resource/publications/journals/jbcs/NetoRS15,1,0
10.1002/rob.20011,http://dblp.l3s.de/d2r/resource/publications/journals/jfr/MaWML04,1,0
10.1007/978-3-642-16732-4_14,http://dblp.l3s.de/d2r/resource/publications/conf/iccci/NielekW10,1,0
10.1111/j.1467-8659.1995.cgf143_0181.x,http://dblp.l3s.de/d2r/resource/publications/journals/cgf/TakahashiISKU95,1,0
10.1016/j.cmpb.2014.07.009,http://dblp.l3s.de/d2r/resource/publications/journals/cmpb/ParkITLH14,2,1
10.1016/j.neuroimage.2013.12.012,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/FujimotoPKRKBFW14,3,1
10.1016/j.ijmedinf.2012.02.009,http://dblp.l3s.de/d2r/resource/publications/journals/ijmi/LiKKCMEM12,5,1
10.1016/j.amc.2004.12.032,http://dblp.l3s.de/d2r/resource/publications/journals/amc/Peng05a,1,0
10.1186/1471-2105-13-183,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/TrimbleKDWWGM12,2,1
10.1155/2013/742653,http://dblp.l3s.de/d2r/resource/publications/journals/jam/XieZZ13,1,0
10.1016/j.chb.2012.12.013,http://dblp.l3s.de/d2r/resource/publications/journals/chb/SpenceLSL13,1,0
10.1080/13658816.2011.635594,http://dblp.l3s.de/d2r/resource/publications/journals/gis/LiuLSHL12,1,0
10.1162/coli.2007.33.1.147,http://dblp.l3s.de/d2r/resource/publications/journals/coling/Kilgarriff07,1,0
10.1016/j.jbi.2006.09.003,http://dblp.l3s.de/d2r/resource/publications/journals/jbi/Buckeridge07,4,1
10.1093/bioinformatics/btm322,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/LottazTS07,1,0
10.1007/978-3-319-05269-4_12,http://dblp.l3s.de/d2r/resource/publications/conf/recomb/LeungYC14,1,0
10.1007/978-3-642-28572-1_48,http://dblp.l3s.de/d2r/resource/publications/conf/iser/TipaldiBA10,1,0
10.1007/978-3-319-20309-6_34,http://dblp.l3s.de/d2r/resource/publications/conf/fimh/ChapelleFCGDD15,1,0
10.3389/fncom.2013.00039,http://dblp.l3s.de/d2r/resource/publications/journals/ficn/KerrANCRL13,1,0
10.1007/978-3-642-13526-2_13,http://dblp.l3s.de/d2r/resource/publications/series/sci/JuszczyszynKM10,1,0
10.1007/s10822-005-9011-5,http://dblp.l3s.de/d2r/resource/publications/journals/jcamd/KarrFLSYR05,3,1
10.1177/0278364904042197,http://dblp.l3s.de/d2r/resource/publications/journals/ijrr/MartinoliEA04,1,0
10.1016/j.ins.2014.02.150,http://dblp.l3s.de/d2r/resource/publications/journals/isci/MahmoodabadiMB14a,1,0
10.1016/j.dss.2010.12.009,http://dblp.l3s.de/d2r/resource/publications/journals/dss/RibeiroMBP11,1,0
10.1177/1461444812465137,http://dblp.l3s.de/d2r/resource/publications/journals/nms/Anderson13,2,1
10.1162/jocn.2006.18.11.1829,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/BahlmannGF06,1,0
10.1007/978-3-540-69848-7_55,http://dblp.l3s.de/d2r/resource/publications/conf/iccsa/RajabiounAL08,1,0
10.1111/j.1365-2575.2007.00289.x,http://dblp.l3s.de/d2r/resource/publications/journals/isj/DinevGHN09,1,0
10.1016/j.eswa.2011.08.025,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/HomaeinezhadATTGE12,1,0
10.3390/jsan2030557,http://dblp.l3s.de/d2r/resource/publications/journals/jsan/SunYKHH13,1,0
10.1186/s12859-016-0920-1,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/ImkellerAWB16,2,1
10.1016/j.envsoft.2011.01.003,http://dblp.l3s.de/d2r/resource/publications/journals/envsoft/AertsenKOM11,1,0
10.3389/fncom.2012.00049,http://dblp.l3s.de/d2r/resource/publications/journals/ficn/ViriyopaseBZG12,2,1
10.1016/j.neucom.2006.10.049,http://dblp.l3s.de/d2r/resource/publications/journals/ijon/SchrobsdorffHG07,1,0
10.1093/bioinformatics/btu287,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/ZitnikZ14,1,0
10.1007/s11948-014-9580-6,http://dblp.l3s.de/d2r/resource/publications/journals/see/MeccaGGMMC15,1,0
10.1016/j.patrec.2012.01.017,http://dblp.l3s.de/d2r/resource/publications/journals/prl/FathiN12,1,0
10.1007/s10458-009-9092-y,http://dblp.l3s.de/d2r/resource/publications/journals/aamas/MorencyKG10,2,1
10.1007/11925231_75,http://dblp.l3s.de/d2r/resource/publications/conf/micai/Murrieta-CidM06,1,0
10.1155/2015/674296,http://dblp.l3s.de/d2r/resource/publications/journals/cmmm/ZengSWH15,1,0
10.1093/nar/24.13.2488,http://dblp.l3s.de/d2r/resource/publications/journals/nar/DohertySP96,6,1
10.1371/journal.pcbi.1000743,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/DybowskiHH10,6,1
10.1016/j.amc.2012.05.019,http://dblp.l3s.de/d2r/resource/publications/journals/amc/LuZW12,1,0
10.1007/s10339-014-0605-5,http://dblp.l3s.de/d2r/resource/publications/journals/cp/ImperatoriBFSLTCM14,2,1
10.1002/sec.853,http://dblp.l3s.de/d2r/resource/publications/journals/scn/ChenD14,1,0
10.1016/j.jcp.2005.09.005,http://dblp.l3s.de/d2r/resource/publications/journals/jcphy/CarrilloGMS06,1,0
10.1109/18.910572,http://dblp.l3s.de/d2r/resource/publications/journals/tit/KschischangFL01,4,1
10.1109/91.890325,http://dblp.l3s.de/d2r/resource/publications/journals/tfs/LeeKJP00,2,1
10.1007/s11277-012-0885-y,http://dblp.l3s.de/d2r/resource/publications/journals/wpc/MostafaeiM13,1,0
10.1093/bioinformatics/btg496,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/NilssonFHF04,2,1
10.1016/j.neucom.2008.04.008,http://dblp.l3s.de/d2r/resource/publications/journals/ijon/ToriiA09,1,0
10.1177/1461444810396311,http://dblp.l3s.de/d2r/resource/publications/journals/nms/ChenC11,1,0
10.1093/nar/23.13.2351,http://dblp.l3s.de/d2r/resource/publications/journals/nar/Helmann95,3,1
10.1007/978-3-540-76900-2_12,http://dblp.l3s.de/d2r/resource/publications/conf/asiacrypt/Delerablee07,1,0
10.1371/journal.pcbi.1003483,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/NoorBFRLM14,6,1
10.1287/mnsc.1040.0302,http://dblp.l3s.de/d2r/resource/publications/journals/mansci/Whitt05,1,0
10.1016/j.asoc.2013.01.011,http://dblp.l3s.de/d2r/resource/publications/journals/asc/TimungM13,1,0
10.1007/s10618-014-0373-y,http://dblp.l3s.de/d2r/resource/publications/journals/datamine/GalbrunGT14,1,0
10.1080/00207160802516875,http://dblp.l3s.de/d2r/resource/publications/journals/ijcm/Peng10,1,0
10.1016/j.dss.2013.04.002,http://dblp.l3s.de/d2r/resource/publications/journals/dss/LiuWL13,1,0
10.3389/fninf.2016.00003,http://dblp.l3s.de/d2r/resource/publications/journals/fini/TakemiyaMTK16,1,0
10.1016/j.eswa.2008.06.063,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/AbrilCVO09,1,0
10.1007/s10586-007-0003-1,http://dblp.l3s.de/d2r/resource/publications/journals/cluster/LinCW07,1,0
10.1371/journal.pcbi.1004295,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/LoboL15,8,1
10.1287/moor.18.1.227,http://dblp.l3s.de/d2r/resource/publications/journals/mor/Qi93,1,0
10.1021/ci300604z,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/KoesBC13,6,1
10.4018/jiscrm.2013010104,http://dblp.l3s.de/d2r/resource/publications/journals/ijiscram/SuttonSBFJG13,1,0
10.1007/s10851-007-0652-y,http://dblp.l3s.de/d2r/resource/publications/journals/jmiv/LeCA07,2,1
10.1093/nar/gkv1356,http://dblp.l3s.de/d2r/resource/publications/journals/nar/RigdenFG16,1,0
10.1016/j.ecoinf.2009.06.005,http://dblp.l3s.de/d2r/resource/publications/journals/ecoi/AcevedoCBVA09,3,1
10.3389/fninf.2014.00002,http://dblp.l3s.de/d2r/resource/publications/journals/fini/KauppiPT14,6,1
10.1016/j.bspc.2015.05.007,http://dblp.l3s.de/d2r/resource/publications/journals/bspc/ShinLACJL15,1,0
10.1186/1752-0509-2-55,http://dblp.l3s.de/d2r/resource/publications/journals/bmcsb/WrightW08,2,1
10.1371/journal.pcbi.1000885,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/DelportSBGMP10,3,1
10.1371/journal.pcbi.1002940,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/LiLWDY13,3,1
10.1186/1471-2105-5-6,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/PollardBSCE04,1,0
10.1371/journal.pcbi.1002886,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/KhuranaFCG13,8,1
10.1016/j.sigpro.2009.09.009,http://dblp.l3s.de/d2r/resource/publications/journals/sigpro/YangL10,1,0
10.1016/j.neuroimage.2013.08.032,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/GoldbergPM14,4,1
10.1093/nar/25.1.231,http://dblp.l3s.de/d2r/resource/publications/journals/nar/HolmS97,2,1
10.1007/978-3-642-28765-7_20,http://dblp.l3s.de/d2r/resource/publications/conf/dcai/GriolG12,1,0
10.1186/s13321-015-0083-5,http://dblp.l3s.de/d2r/resource/publications/journals/jcheminf/MakMHYDKBG15,1,0
10.1162/jocn.2009.21384,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/VoytekSBSSGMK10,1,0
10.1093/bioinformatics/btm025,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/GonzalezASGMEM07,19,1
10.1093/nar/gks441,http://dblp.l3s.de/d2r/resource/publications/journals/nar/NganBMBVHKV12,2,1
10.1016/j.neuroimage.2015.06.087,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/BidelmanL15,1,0
10.1016/j.neuroimage.2010.07.033,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/FonovEBAMC11,44,1
10.1162/jocn_a_00648,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/ColonLM14,1,0
10.1007/s10916-008-9198-9,http://dblp.l3s.de/d2r/resource/publications/journals/jms/RahimiVT09,1,0
10.1007/s10710-010-9112-3,http://dblp.l3s.de/d2r/resource/publications/journals/gpem/Koza10,3,1
10.1093/bioinformatics/btu748,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/GoslineOF15,3,1
10.1016/j.compedu.2004.10.007,http://dblp.l3s.de/d2r/resource/publications/journals/ce/PituchY06,3,1
10.1016/j.amc.2005.11.031,http://dblp.l3s.de/d2r/resource/publications/journals/amc/DerouichB06,1,0
10.1016/j.neuroimage.2011.05.012,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/TakahashiTKSIK11,10,1
10.1093/nar/gkn665,http://dblp.l3s.de/d2r/resource/publications/journals/nar/AmbergerBSH09,25,1
10.1093/bioinformatics/btp106,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/LynnLLWSLLHP09,1,0
10.1016/j.artint.2010.10.001,http://dblp.l3s.de/d2r/resource/publications/journals/ai/ZhouWT10,1,0
10.1089/cmb.2011.0156,http://dblp.l3s.de/d2r/resource/publications/journals/jcb/KirkpatrickLKH11,1,0
10.1007/978-3-642-31519-0,http://dblp.l3s.de/d2r/resource/publications/conf/evolve/2012,1,0
10.1016/j.comnet.2014.07.010,http://dblp.l3s.de/d2r/resource/publications/journals/cn/WangW14,1,0
10.1093/nar/gkq329,http://dblp.l3s.de/d2r/resource/publications/journals/nar/XiaW10,18,1
10.1093/nar/gku411,http://dblp.l3s.de/d2r/resource/publications/journals/nar/PiresAB14,18,1
10.1162/jocn.2007.19.7.1113,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/WoodardSNMFADR07,1,0
10.1016/j.neuroimage.2013.12.037,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/ChangSABWL14,1,0
10.1016/j.neuroimage.2013.03.010,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/WangHHCSB13,3,1
10.1016/j.neuroimage.2013.08.060,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/GreeneS14,1,0
10.1111/j.1467-8535.2009.01019.x,http://dblp.l3s.de/d2r/resource/publications/journals/bjet/JuddK11,1,0
10.1016/j.websem.2012.10.001,http://dblp.l3s.de/d2r/resource/publications/journals/ws/ArandaACP13,1,0
10.1007/978-3-642-40988-2_21,http://dblp.l3s.de/d2r/resource/publications/conf/pkdd/EggelingGBWG13,1,0
10.1021/ci950154b,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/ChastretteCA96,1,0
10.1093/nar/gkq814,http://dblp.l3s.de/d2r/resource/publications/journals/nar/ShinSSKJ11,1,0
10.1002/asi.20077,http://dblp.l3s.de/d2r/resource/publications/journals/jasis/BjornebornI04,1,0
10.1371/journal.pcbi.1004517,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/NagyGAB15,2,1
10.1016/j.neuroimage.2008.05.061,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/PercioRMIIALFTBE08,2,1
10.1186/s12859-016-0967-z,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/FengLLC16,1,0
10.1093/nar/30.1.281,http://dblp.l3s.de/d2r/resource/publications/journals/nar/Marchler-BauerPSTGB03,7,1
10.1137/140961791,http://dblp.l3s.de/d2r/resource/publications/journals/siamjo/Xiao014,1,0
10.1016/j.chb.2015.06.032,http://dblp.l3s.de/d2r/resource/publications/journals/chb/QiuLYQZ15,1,0
10.1016/j.amc.2010.01.088,http://dblp.l3s.de/d2r/resource/publications/journals/amc/PanSTL10,3,1
10.1093/nar/28.1.49,http://dblp.l3s.de/d2r/resource/publications/journals/nar/YonaLL00,2,1
10.1016/j.compbiomed.2012.06.001,http://dblp.l3s.de/d2r/resource/publications/journals/cbm/LoLHCCCL12,1,0
10.1021/ci700368p,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/EbalunodeOLZ08,1,0
10.1016/j.microrel.2013.08.001,http://dblp.l3s.de/d2r/resource/publications/journals/mr/WangXVS14,1,0
10.1016/j.robot.2013.01.006,http://dblp.l3s.de/d2r/resource/publications/journals/ras/AlmeshalGT13,1,0
10.1093/nar/gkl978,http://dblp.l3s.de/d2r/resource/publications/journals/nar/Uchiyama07,2,1
10.1162/105474605323384654,http://dblp.l3s.de/d2r/resource/publications/journals/presence/WitmerJS05,1,0
10.1287/opre.26.6.992,http://dblp.l3s.de/d2r/resource/publications/journals/ior/Erlenkotter78,1,0
10.1021/ci950144a,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/Pospichal96,3,1
10.1016/j.asoc.2015.04.033,http://dblp.l3s.de/d2r/resource/publications/journals/asc/WuWL15,1,0
10.1016/j.neuroimage.2009.11.039,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/EvansTTS10,1,0
10.1016/j.neuroimage.2012.09.058,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/EskildsenCGFPC13,2,1
10.1093/bioinformatics/19.2.307,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/ZhangW03,2,1
10.1016/j.neuroimage.2011.03.007,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/KidaIH11,1,0
10.1007/s10846-013-9830-x,http://dblp.l3s.de/d2r/resource/publications/journals/jirs/DrennerJKKCLP13,1,0
10.1016/j.neucom.2013.11.033,http://dblp.l3s.de/d2r/resource/publications/journals/ijon/Gajecki14,1,0
10.3389/fncom.2016.00013,http://dblp.l3s.de/d2r/resource/publications/journals/ficn/MulasWC16,1,0
10.1016/j.eswa.2005.12.015,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/SikderG07,1,0
10.1093/bioinformatics/bts153,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/FawalSDM12,2,1
10.1007/978-3-540-25929-9_99,http://dblp.l3s.de/d2r/resource/publications/conf/rsctc/GinterPPBJS04,1,0
10.1093/bioinformatics/btn506,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/OslDPWKBSTGB08,4,1
10.1007/s00791-008-0120-2,http://dblp.l3s.de/d2r/resource/publications/journals/comvis/Tolke10,1,0
10.1016/j.neuroimage.2007.09.009,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/YangW08,1,0
10.1155/2010/219190,http://dblp.l3s.de/d2r/resource/publications/journals/ejasp/KimLKOK10,1,0
10.1007/978-3-642-01307-2_48,http://dblp.l3s.de/d2r/resource/publications/conf/pakdd/KantarciogluNV09,1,0
10.1137/060669796,http://dblp.l3s.de/d2r/resource/publications/journals/mmas/AyatiK07,1,0
10.1162/089976604773135087,http://dblp.l3s.de/d2r/resource/publications/journals/neco/HansenN04,2,1
10.1371/journal.pcbi.1000818,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/KarolyLJVM10,2,1
10.1016/j.csl.2012.04.002,http://dblp.l3s.de/d2r/resource/publications/journals/csl/PakhomovMB13,1,0
10.1007/978-3-642-22362-4_5,http://dblp.l3s.de/d2r/resource/publications/conf/um/ChaouachiJF11,1,0
10.1093/bioinformatics/btm050,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/ChenZLNLSRS07,1,0
10.1155/2014/101894,http://dblp.l3s.de/d2r/resource/publications/journals/abi/GardnerJEPHB14,1,0
10.1093/bib/bbu021,http://dblp.l3s.de/d2r/resource/publications/journals/bib/TranMXH15,1,0
10.1371/journal.pcbi.1004522,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/ArielA15,1,0
10.1007/3-540-45372-5_2,http://dblp.l3s.de/d2r/resource/publications/conf/pkdd/InokuchiWM00,2,1
10.1016/j.pmcj.2008.02.001,http://dblp.l3s.de/d2r/resource/publications/journals/percom/GhoshD08,2,1
10.1093/bioinformatics/bts235,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/DarnellDHE12,2,1
10.1016/j.compbiomed.2008.04.005,http://dblp.l3s.de/d2r/resource/publications/journals/cbm/TaktakELF08,1,0
10.1093/bioinformatics/btv327,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/MatosKK15,1,0
10.1007/978-3-540-32257-3_22,http://dblp.l3s.de/d2r/resource/publications/conf/tcgov/VinnikS05,1,0
10.1016/j.ijmedinf.2014.08.010,http://dblp.l3s.de/d2r/resource/publications/journals/ijmi/CallenLGPGLSBW14,1,0
